"","SITE","SEASON","SAMPLING_PERIOD","SP","CAPTURES"
"1037",1,"Winter",3,"Promops_centralis",0
"1010",2,"Winter",1,"Promops_centralis",0
"1024",2,"Winter",2,"Promops_centralis",0
"1038",2,"Winter",3,"Promops_centralis",0
"1011",3,"Winter",1,"Promops_centralis",0
"1025",3,"Winter",2,"Promops_centralis",0
"1039",3,"Winter",3,"Promops_centralis",0
"1012",4,"Winter",1,"Promops_centralis",0
"1026",4,"Winter",2,"Promops_centralis",0
"1040",4,"Winter",3,"Promops_centralis",0
"1013",5,"Winter",1,"Promops_centralis",0
"1027",5,"Winter",2,"Promops_centralis",0
"1041",5,"Winter",3,"Promops_centralis",0
"1014",6,"Winter",1,"Promops_centralis",0
"1028",6,"Winter",2,"Promops_centralis",0
"1042",6,"Winter",3,"Promops_centralis",0
"1015",7,"Winter",1,"Promops_centralis",1
"1029",7,"Winter",2,"Promops_centralis",0
"1043",7,"Winter",3,"Promops_centralis",0
"1016",8,"Winter",1,"Promops_centralis",0
"1030",8,"Winter",2,"Promops_centralis",0
"1044",8,"Winter",3,"Promops_centralis",1
"1017",9,"Winter",1,"Promops_centralis",0
"1031",9,"Winter",2,"Promops_centralis",0
"1045",9,"Winter",3,"Promops_centralis",0
"1018",10,"Winter",1,"Promops_centralis",1
"1032",10,"Winter",2,"Promops_centralis",0
"1046",10,"Winter",3,"Promops_centralis",1
"1019",11,"Winter",1,"Promops_centralis",1
"1033",11,"Winter",2,"Promops_centralis",0
"1047",11,"Winter",3,"Promops_centralis",0
"1020",12,"Winter",1,"Promops_centralis",1
"1034",12,"Winter",2,"Promops_centralis",0
"1048",12,"Winter",3,"Promops_centralis",0
"1021",13,"Winter",1,"Promops_centralis",1
"1035",13,"Winter",2,"Promops_centralis",1
"1049",13,"Winter",3,"Promops_centralis",1
"1022",14,"Winter",1,"Promops_centralis",1
"1036",14,"Winter",2,"Promops_centralis",1
"1050",14,"Winter",3,"Promops_centralis",1
"2185",1,"Summer",1,"Lasiurus_spp",0
"2199",1,"Summer",2,"Lasiurus_spp",0
"2213",1,"Summer",3,"Lasiurus_spp",1
"2186",2,"Summer",1,"Lasiurus_spp",1
"2200",2,"Summer",2,"Lasiurus_spp",0
"2214",2,"Summer",3,"Lasiurus_spp",0
"2187",3,"Summer",1,"Lasiurus_spp",0
"2201",3,"Summer",2,"Lasiurus_spp",0
"2215",3,"Summer",3,"Lasiurus_spp",1
"2188",4,"Summer",1,"Lasiurus_spp",1
"2202",4,"Summer",2,"Lasiurus_spp",0
"2216",4,"Summer",3,"Lasiurus_spp",0
"2189",5,"Summer",1,"Lasiurus_spp",0
"2203",5,"Summer",2,"Lasiurus_spp",1
"2217",5,"Summer",3,"Lasiurus_spp",0
"2190",6,"Summer",1,"Lasiurus_spp",1
"2204",6,"Summer",2,"Lasiurus_spp",0
"2218",6,"Summer",3,"Lasiurus_spp",0
"2191",7,"Summer",1,"Lasiurus_spp",0
"2205",7,"Summer",2,"Lasiurus_spp",0
"2219",7,"Summer",3,"Lasiurus_spp",0
"2192",8,"Summer",1,"Lasiurus_spp",0
"2206",8,"Summer",2,"Lasiurus_spp",0
"2220",8,"Summer",3,"Lasiurus_spp",0
"2193",9,"Summer",1,"Lasiurus_spp",1
"2207",9,"Summer",2,"Lasiurus_spp",1
"2221",9,"Summer",3,"Lasiurus_spp",0
"2194",10,"Summer",1,"Lasiurus_spp",0
"2208",10,"Summer",2,"Lasiurus_spp",0
"2222",10,"Summer",3,"Lasiurus_spp",0
"2195",11,"Summer",1,"Lasiurus_spp",1
"2209",11,"Summer",2,"Lasiurus_spp",1
"2223",11,"Summer",3,"Lasiurus_spp",0
"2196",12,"Summer",1,"Lasiurus_spp",0
"2210",12,"Summer",2,"Lasiurus_spp",0
"2224",12,"Summer",3,"Lasiurus_spp",0
"2197",13,"Summer",1,"Lasiurus_spp",1
"2211",13,"Summer",2,"Lasiurus_spp",1
"2225",13,"Summer",3,"Lasiurus_spp",1
"2198",14,"Summer",1,"Lasiurus_spp",1
"2212",14,"Summer",2,"Lasiurus_spp",1
"2226",14,"Summer",3,"Lasiurus_spp",0
"1051",1,"Winter",1,"Lasiurus_spp",0
"1065",1,"Winter",2,"Lasiurus_spp",0
"1079",1,"Winter",3,"Lasiurus_spp",0
"1052",2,"Winter",1,"Lasiurus_spp",0
"1066",2,"Winter",2,"Lasiurus_spp",0
"1080",2,"Winter",3,"Lasiurus_spp",0
"1053",3,"Winter",1,"Lasiurus_spp",0
"1067",3,"Winter",2,"Lasiurus_spp",0
"1081",3,"Winter",3,"Lasiurus_spp",0
"1054",4,"Winter",1,"Lasiurus_spp",0
"1068",4,"Winter",2,"Lasiurus_spp",0
"1082",4,"Winter",3,"Lasiurus_spp",0
"1055",5,"Winter",1,"Lasiurus_spp",0
"1069",5,"Winter",2,"Lasiurus_spp",0
"1083",5,"Winter",3,"Lasiurus_spp",0
"1056",6,"Winter",1,"Lasiurus_spp",0
"1070",6,"Winter",2,"Lasiurus_spp",0
"1084",6,"Winter",3,"Lasiurus_spp",0
"1057",7,"Winter",1,"Lasiurus_spp",0
"1071",7,"Winter",2,"Lasiurus_spp",0
"1085",7,"Winter",3,"Lasiurus_spp",0
"1058",8,"Winter",1,"Lasiurus_spp",0
"1072",8,"Winter",2,"Lasiurus_spp",0
"1086",8,"Winter",3,"Lasiurus_spp",1
"1059",9,"Winter",1,"Lasiurus_spp",0
"1073",9,"Winter",2,"Lasiurus_spp",0
"1087",9,"Winter",3,"Lasiurus_spp",0
"1060",10,"Winter",1,"Lasiurus_spp",0
"1074",10,"Winter",2,"Lasiurus_spp",0
"1088",10,"Winter",3,"Lasiurus_spp",0
"1061",11,"Winter",1,"Lasiurus_spp",0
"1075",11,"Winter",2,"Lasiurus_spp",1
"1089",11,"Winter",3,"Lasiurus_spp",1
"1062",12,"Winter",1,"Lasiurus_spp",0
"1076",12,"Winter",2,"Lasiurus_spp",0
"1090",12,"Winter",3,"Lasiurus_spp",0
"1063",13,"Winter",1,"Lasiurus_spp",0
"1077",13,"Winter",2,"Lasiurus_spp",1
"1091",13,"Winter",3,"Lasiurus_spp",0
"1064",14,"Winter",1,"Lasiurus_spp",0
"1078",14,"Winter",2,"Lasiurus_spp",0
"1092",14,"Winter",3,"Lasiurus_spp",0
"2227",1,"Summer",1,"Lasiurus_blossevillii",0
"2241",1,"Summer",2,"Lasiurus_blossevillii",0
"2255",1,"Summer",3,"Lasiurus_blossevillii",0
"2228",2,"Summer",1,"Lasiurus_blossevillii",1
"2242",2,"Summer",2,"Lasiurus_blossevillii",1
"2256",2,"Summer",3,"Lasiurus_blossevillii",1
"2229",3,"Summer",1,"Lasiurus_blossevillii",1
"2243",3,"Summer",2,"Lasiurus_blossevillii",1
"2257",3,"Summer",3,"Lasiurus_blossevillii",1
"2230",4,"Summer",1,"Lasiurus_blossevillii",1
"2244",4,"Summer",2,"Lasiurus_blossevillii",1
"2258",4,"Summer",3,"Lasiurus_blossevillii",1
"2231",5,"Summer",1,"Lasiurus_blossevillii",1
"2245",5,"Summer",2,"Lasiurus_blossevillii",1
"2259",5,"Summer",3,"Lasiurus_blossevillii",1
"2232",6,"Summer",1,"Lasiurus_blossevillii",1
"2246",6,"Summer",2,"Lasiurus_blossevillii",0
"2260",6,"Summer",3,"Lasiurus_blossevillii",0
"2233",7,"Summer",1,"Lasiurus_blossevillii",1
"2247",7,"Summer",2,"Lasiurus_blossevillii",1
"2261",7,"Summer",3,"Lasiurus_blossevillii",1
"2234",8,"Summer",1,"Lasiurus_blossevillii",1
"2248",8,"Summer",2,"Lasiurus_blossevillii",1
"2262",8,"Summer",3,"Lasiurus_blossevillii",1
"2235",9,"Summer",1,"Lasiurus_blossevillii",1
"2249",9,"Summer",2,"Lasiurus_blossevillii",1
"2263",9,"Summer",3,"Lasiurus_blossevillii",1
"2236",10,"Summer",1,"Lasiurus_blossevillii",1
"2250",10,"Summer",2,"Lasiurus_blossevillii",0
"2264",10,"Summer",3,"Lasiurus_blossevillii",0
"2237",11,"Summer",1,"Lasiurus_blossevillii",0
"2251",11,"Summer",2,"Lasiurus_blossevillii",1
"2265",11,"Summer",3,"Lasiurus_blossevillii",1
"2238",12,"Summer",1,"Lasiurus_blossevillii",0
"2252",12,"Summer",2,"Lasiurus_blossevillii",0
"2266",12,"Summer",3,"Lasiurus_blossevillii",0
"2239",13,"Summer",1,"Lasiurus_blossevillii",0
"2253",13,"Summer",2,"Lasiurus_blossevillii",0
"2267",13,"Summer",3,"Lasiurus_blossevillii",0
"2240",14,"Summer",1,"Lasiurus_blossevillii",1
"2254",14,"Summer",2,"Lasiurus_blossevillii",1
"2268",14,"Summer",3,"Lasiurus_blossevillii",0
"1093",1,"Winter",1,"Lasiurus_blossevillii",0
"1107",1,"Winter",2,"Lasiurus_blossevillii",0
"1121",1,"Winter",3,"Lasiurus_blossevillii",0
"1094",2,"Winter",1,"Lasiurus_blossevillii",0
"1108",2,"Winter",2,"Lasiurus_blossevillii",1
"1122",2,"Winter",3,"Lasiurus_blossevillii",0
"1095",3,"Winter",1,"Lasiurus_blossevillii",1
"1109",3,"Winter",2,"Lasiurus_blossevillii",0
"1123",3,"Winter",3,"Lasiurus_blossevillii",0
"1096",4,"Winter",1,"Lasiurus_blossevillii",0
"1110",4,"Winter",2,"Lasiurus_blossevillii",0
"1124",4,"Winter",3,"Lasiurus_blossevillii",0
"1097",5,"Winter",1,"Lasiurus_blossevillii",1
"1111",5,"Winter",2,"Lasiurus_blossevillii",1
"1125",5,"Winter",3,"Lasiurus_blossevillii",1
"1098",6,"Winter",1,"Lasiurus_blossevillii",0
"1112",6,"Winter",2,"Lasiurus_blossevillii",0
"1126",6,"Winter",3,"Lasiurus_blossevillii",0
"1099",7,"Winter",1,"Lasiurus_blossevillii",0
"1113",7,"Winter",2,"Lasiurus_blossevillii",0
"1127",7,"Winter",3,"Lasiurus_blossevillii",0
"1100",8,"Winter",1,"Lasiurus_blossevillii",0
"1114",8,"Winter",2,"Lasiurus_blossevillii",1
"1128",8,"Winter",3,"Lasiurus_blossevillii",1
"1101",9,"Winter",1,"Lasiurus_blossevillii",1
"1115",9,"Winter",2,"Lasiurus_blossevillii",0
"1129",9,"Winter",3,"Lasiurus_blossevillii",1
"1102",10,"Winter",1,"Lasiurus_blossevillii",0
"1116",10,"Winter",2,"Lasiurus_blossevillii",1
"1130",10,"Winter",3,"Lasiurus_blossevillii",0
"1103",11,"Winter",1,"Lasiurus_blossevillii",1
"1117",11,"Winter",2,"Lasiurus_blossevillii",0
"1131",11,"Winter",3,"Lasiurus_blossevillii",1
"1104",12,"Winter",1,"Lasiurus_blossevillii",0
"1118",12,"Winter",2,"Lasiurus_blossevillii",1
"1132",12,"Winter",3,"Lasiurus_blossevillii",0
"1105",13,"Winter",1,"Lasiurus_blossevillii",0
"1119",13,"Winter",2,"Lasiurus_blossevillii",1
"1133",13,"Winter",3,"Lasiurus_blossevillii",0
"1106",14,"Winter",1,"Lasiurus_blossevillii",1
"1120",14,"Winter",2,"Lasiurus_blossevillii",1
"1134",14,"Winter",3,"Lasiurus_blossevillii",0
